Date,AAPL,GOOG,MSFT,TSLA
2022-05-13,144.34786987304688,115.56671142578125,252.6011199951172,256.5299987792969
2022-05-16,142.80735778808594,113.85773468017578,252.96871948242188,241.4566650390625
2022-05-17,146.4379119873047,115.75119018554688,258.11517333984375,253.8699951171875
2022-05-18,138.176025390625,111.48571014404297,246.36326599121094,236.60333251953125
2022-05-19,134.77113342285156,109.84368896484375,245.45179748535156,236.47332763671875
2022-05-20,135.0066680908203,108.42285919189453,244.88946533203125,221.3000030517578
2022-05-23,140.42298889160156,110.75718688964844,252.73367309570312,224.96665954589844
2022-05-24,137.72462463378906,105.0634536743164,251.73497009277344,209.3866729736328
2022-05-25,137.88160705566406,104.97764587402344,254.54690551757812,219.60000610351562
2022-05-26,141.0803680419922,107.41413116455078,257.8242492675781,235.91000366210938
2022-05-27,146.8303680419922,111.88046264648438,264.94134521484375,253.2100067138672
2022-05-31,146.04539489746094,113.11038970947266,263.6129455566406,252.75332641601562
2022-06-01,145.91783142089844,113.20758056640625,264.14630126953125,246.7899932861328
2022-06-02,148.37091064453125,116.78719329833984,266.24066162109375,258.3333435058594
2022-06-03,142.65036010742188,113.63109588623047,261.8191223144531,234.51666259765625
2022-06-06,143.3960723876953,116.05767822265625,260.5877990722656,238.27999877929688
2022-06-07,145.91783142089844,116.27488708496094,264.22381591796875,238.8866729736328
2022-06-08,145.1819305419922,116.28331756591797,262.1972961425781,241.86666870117188
2022-06-09,139.96182250976562,113.98221588134766,256.74798583984375,239.7066650390625
2022-06-10,134.55523681640625,110.5201416015625,245.30641174316406,232.22999572753906
2022-06-13,129.40382385253906,106.00619506835938,234.90223693847656,215.73666381835938
